lib	alg	dim	budget_factor	wins	losses	pairs	p_better	holm_better	p_worse	holm_worse	verdict
mealpy	BaseCHIO	10	100	253	947	1200	1	1	5.93923e-95	1.63923e-92	worse
mealpy	OriginalHHO	10	100	959	241	1200	5.43331e-102	6.51998e-100	1	1	better
mealpy	OriginalGWO	10	100	1119	81	1200	1.76729e-234	3.87037e-232	1	1	better
mealpy	ImprovedQSA	10	100	1118	82	1200	2.4142e-233	5.26296e-231	1	1	better
mealpy	OriginalFBIO	10	100	1135	65	1200	1.79217e-253	4.42667e-251	1	1	better
mealpy	OriginalBeesA	10	100	361	839	1200	1	1	1.3423e-44	3.42286e-42	worse
mealpy	BaseEFO	10	100	1121	79	1200	9.10264e-237	2.01168e-234	1	1	better
mealpy	OriginalSA	10	100	621	579	1200	0.118286	1	0.892762	1	not shown
mealpy	OriginalHC	10	100	256	944	1200	1	1	3.04908e-93	8.35448e-91	worse
mealpy	OriginalSHO	10	100	794	406	1200	9.06502e-30	7.97722e-28	1	1	better
mealpy	JADE	10	100	1147	53	1200	6.98302e-269	1.87843e-266	1	1	better
mealpy	OriginalCA	10	100	1062	138	1200	2.24644e-177	3.77402e-175	1	1	better
mealpy	EnhancedTWO	10	100	719	481	1200	3.35552e-12	2.71797e-10	1	1	better
mealpy	BaseSSA	10	100	974	226	1200	3.0191e-111	3.80407e-109	1	1	better
mealpy	OriginalAOA	10	100	411	789	1200	1	1	2.51671e-28	6.31695e-26	worse
mealpy	OriginalQSA	10	100	1102	98	1200	6.62242e-216	1.34435e-213	1	1	better
mealpy	OriginalGOA	10	100	1151	49	1200	2.80013e-274	7.61637e-272	1	1	better
mealpy	EnhancedAEO	10	100	1102	98	1200	6.62242e-216	1.34435e-213	1	1	better
mealpy	OriginalGSKA	10	100	1130	70	1200	2.31531e-247	5.44097e-245	1	1	better
mealpy	PPSO	10	100	1133	67	1200	5.22672e-251	1.26487e-248	1	1	better
mealpy	OriginalCGO	10	100	1091	109	1200	1.21162e-204	2.30207e-202	1	1	better
mealpy	OriginalHGSO	10	100	856	344	1200	4.32313e-51	4.2799e-49	1	1	better
mealpy	OriginalSBO	10	100	1077	123	1200	4.55567e-191	8.29132e-189	1	1	better
mealpy	OppoTWO	10	100	714	486	1200	2.47782e-11	1.95748e-09	1	1	better
mealpy	OriginalASO	10	100	126	1074	1200	1	1	2.91616e-188	8.31104e-186	worse
mealpy	ModifiedSLO	10	100	946	254	1200	2.21838e-94	2.55114e-92	1	1	better
mealpy	BaseVCS	10	100	1130	70	1200	2.31531e-247	5.44097e-245	1	1	better
mealpy	LSHADE	10	100	1130	70	1200	2.31531e-247	5.44097e-245	1	1	better
mealpy	OriginalEFO	10	100	1075	125	1200	3.414e-189	6.11106e-187	1	1	better
mealpy	OriginalJA	10	100	750	450	1200	2.04139e-18	1.69436e-16	1	1	better
mealpy	OriginalGCO	10	100	546	654	1200	0.999179	1	0.000998557	0.240652	not shown
mealpy	OriginalPSS	10	100	1136	64	1200	1.02444e-254	2.5611e-252	1	1	better
mealpy	OriginalEHO	10	100	909	291	1200	1.12235e-74	1.25703e-72	1	1	better
mealpy	OriginalSSA	10	100	873	327	1200	4.30951e-58	4.48189e-56	1	1	better
mealpy	OriginalSCA	10	100	816	384	1200	1.33651e-36	1.18949e-34	1	1	better
mealpy	OriginalBES	10	100	1094	106	1200	1.1649e-207	2.23661e-205	1	1	better
mealpy	BaseSBO	10	100	976	224	1200	1.60804e-112	2.05829e-110	1	1	better
mealpy	BaseJA	10	100	877	323	1200	8.15275e-60	8.64192e-58	1	1	better
mealpy	OriginalSARO	10	100	1144	56	1200	6.33725e-265	1.66036e-262	1	1	better
mealpy	OriginalSRSR	10	100	1141	59	1200	4.86568e-261	1.26508e-258	1	1	better
mealpy	OriginalTWO	10	100	1041	159	1200	1.56963e-159	2.35445e-157	1	1	better
mealpy	OriginalWDO	10	100	765	435	1200	6.00862e-22	5.04724e-20	1	1	better
mealpy	AugmentedAEO	10	100	1096	104	1200	1.07796e-209	2.10201e-207	1	1	better
mealpy	OriginalWOA	10	100	1042	158	1200	2.39201e-160	3.61193e-158	1	1	better
mealpy	SADE	10	100	1135	65	1200	1.79217e-253	4.42667e-251	1	1	better
mealpy	OriginalBRO	10	100	278	922	1200	1	1	2.79498e-81	7.4626e-79	worse
mealpy	OriginalSSpiderO	10	100	568	632	1200	0.969722	1	0.0344599	1	not shown
mealpy	ProbBeesA	10	100	255	945	1200	1	1	8.24481e-94	2.26732e-91	worse
mealpy	OriginalFA	10	100	219	981	1200	1	1	9.56321e-116	2.66813e-113	worse
mealpy	OriginalCSA	10	100	268	932	1200	1	1	1.3616e-86	3.68995e-84	worse
mealpy	OriginalALO	10	100	1097	103	1200	1.02082e-210	2.00081e-208	1	1	better
mealpy	OriginalDO	10	100	296	904	1200	1	1	3.17035e-72	8.40142e-70	worse
mealpy	OriginalCHIO	10	100	310	890	1200	1	1	1.28067e-65	3.35535e-63	worse
mealpy	OriginalBSA	10	100	1100	100	1200	8.13378e-214	1.63489e-211	1	1	better
mealpy	LevyEP	10	100	986	214	1200	4.94816e-119	6.58106e-117	1	1	better
mealpy	OriginalICA	10	100	684	31	715	1.16292e-161	1.76765e-159	1	1	better
mealpy	ImprovedLCO	10	100	1063	137	1200	2.91281e-178	4.95178e-176	1	1	better
mealpy	OriginalMFO	10	100	283	917	1200	1	1	1.06223e-78	2.82553e-76	worse
mealpy	ImprovedAEO	10	100	1078	122	1200	5.19199e-192	9.50134e-190	1	1	better
mealpy	OriginalVCS	10	100	955	245	1200	1.30821e-99	1.54368e-97	1	1	better
mealpy	AdaptiveBA	10	100	272	928	1200	1	1	1.92148e-84	5.16879e-82	worse
mealpy	MultiGA	10	100	1069	131	1200	1.16288e-183	2.00016e-181	1	1	better
mealpy	OriginalES	10	100	1139	61	1200	1.7326e-258	4.45277e-256	1	1	better
mealpy	LevyES	10	100	1147	53	1200	6.98302e-269	1.87843e-266	1	1	better
mealpy	OriginalEP	10	100	581	619	1200	0.869886	1	0.142736	1	not shown
mealpy	BaseSMA	10	100	703	497	1200	1.4966e-09	1.15238e-07	1	1	better
mealpy	OriginalPSO	10	100	442	758	1200	1	1	2.94922e-20	7.34356e-18	worse
mealpy	FBUDGETSHADE	10	100	1138	62	1200	3.18606e-257	8.12444e-255	1	1	better
mealpy	OriginalFOA	10	100	178	1022	1200	1	1	1.38412e-144	3.88938e-142	worse
mealpy	BaseQSA	10	100	1137	63	1200	5.76077e-256	1.45171e-253	1	1	better
mealpy	BaseMFO	10	100	933	267	1200	3.90363e-87	4.45014e-85	1	1	better
mealpy	BaseDE	10	100	1052	148	1200	1.0765e-168	1.72239e-166	1	1	better
mealpy	WhaleFOA	10	100	337	863	1200	1	1	6.53804e-54	1.68681e-51	worse
Baselines	DE	10	100	1136	64	1200	1.02444e-254	8.19554e-254	1	1	better
Baselines	RCobyla	10	100	1077	123	1200	4.55567e-191	2.7334e-190	1	1	better
Baselines	PSO	10	100	180	1020	1200	1	1	4.49503e-143	4.94453e-142	worse
Baselines	DiagonalCMA	10	100	1167	33	1200	1.81091e-297	1.99201e-296	1	1	better
Baselines	modcma	10	100	1163	37	1200	2.1158e-291	2.1158e-290	1	1	better
Baselines	modde	10	100	969	231	1200	4.19434e-108	1.2583e-107	1	1	better
Baselines	OnePlusOne	10	100	1085	115	1200	1.00151e-198	7.01055e-198	1	1	better
Baselines	Powell	10	100	1047	153	1200	1.76165e-164	8.80826e-164	1	1	better
Baselines	MultiBFGS	10	100	875	325	1200	5.97745e-59	1.19549e-58	1	1	better
Baselines	lshade	10	100	1042	158	1200	2.39201e-160	9.56804e-160	1	1	better
Baselines	bipop	10	100	1163	37	1200	2.1158e-291	2.1158e-290	1	1	better
EVOLOPY	DE	10	500	1139	61	1200	1.7326e-258	3.6731e-256	1	1	better
EVOLOPY	JAYA	10	500	1078	122	1200	5.19199e-192	8.04758e-190	1	1	better
EVOLOPY	PSO	10	500	1109	91	1200	2.26397e-223	4.02987e-221	1	1	better
EVOLOPY	WOA	10	500	1096	104	1200	1.07796e-209	1.77863e-207	1	1	better
EVOLOPY	FFA	10	500	1130	70	1200	2.31531e-247	4.51485e-245	1	1	better
EVOLOPY	BAT	10	500	438	762	1200	1	1	3.25632e-21	8.2385e-19	worse
EVOLOPY	MVO	10	500	1143	57	1200	1.27312e-263	2.8136e-261	1	1	better
EVOLOPY	HHO	10	500	763	437	1200	1.86048e-21	1.35815e-19	1	1	better
EVOLOPY	SCA	10	500	953	247	1200	1.96848e-98	1.98816e-96	1	1	better
EVOLOPY	GA	10	500	885	48	933	1.2285e-200	1.95331e-198	1	1	better
EVOLOPY	MFO	10	500	1139	61	1200	1.7326e-258	3.6731e-256	1	1	better
EVOLOPY	CS	10	500	1164	36	1200	6.71935e-293	1.78063e-290	1	1	better
EVOLOPY	GWO	10	500	1149	51	1200	1.45624e-271	3.40761e-269	1	1	better
EVOLOPY	SSA	10	500	841	359	1200	2.45487e-45	2.13573e-43	1	1	better
NIAPY	DynamicFireworksAlgorithm	10	500	1153	47	1200	4.94899e-277	1.19766e-274	1	1	better
NIAPY	HarmonySearch	10	500	1122	78	1200	6.40261e-238	1.19729e-235	1	1	better
NIAPY	EvolutionStrategyMp1	10	500	1157	43	1200	1.18396e-282	3.03093e-280	1	1	better
NIAPY	MonarchButterflyOptimization	10	500	749	451	1200	3.4125e-18	2.457e-16	1	1	better
NIAPY	CenterParticleSwarmOptimization	10	500	1131	69	1200	1.43156e-248	2.8345e-246	1	1	better
NIAPY	DynNpDifferentialEvolution	10	500	1055	145	1200	2.90932e-171	4.01486e-169	1	1	better
NIAPY	CamelAlgorithm	10	500	1065	135	1200	4.7778e-180	6.88003e-178	1	1	better
NIAPY	BatAlgorithm	10	500	920	280	1200	3.05041e-80	2.83688e-78	1	1	better
NIAPY	GlowwormSwarmOptimization	10	500	236	964	1200	1	1	5.09816e-105	1.3816e-102	worse
NIAPY	BareBonesFireworksAlgorithm	10	500	1053	147	1200	1.51112e-169	2.04002e-167	1	1	better
NIAPY	CuckooSearch	10	500	1177	23	1200	1.2277e-313	3.4744e-311	1	1	better
NIAPY	GeneticAlgorithm	10	500	590	610	1200	0.727806	1	0.291689	1	not shown
NIAPY	ParticleSwarmAlgorithm	10	500	1174	26	1200	1.28335e-308	3.59337e-306	1	1	better
NIAPY	MonkeyKingEvolutionV3	10	500	1029	171	1200	5.75507e-150	7.30894e-148	1	1	better
NIAPY	MonkeyKingEvolutionV2	10	500	1100	100	1200	8.13378e-214	1.39088e-211	1	1	better
NIAPY	SineCosineAlgorithm	10	500	11	1189	1200	1	1	0	0	worse
NIAPY	EvolutionStrategy1p1	10	500	964	236	1200	5.09816e-105	5.40405e-103	1	1	better
NIAPY	HarrisHawksOptimization	10	500	1143	57	1200	1.27312e-263	2.8136e-261	1	1	better
NIAPY	ParticleSwarmOptimization	10	500	693	507	1200	4.37867e-08	2.88992e-06	1	1	better
NIAPY	ForestOptimizationAlgorithm	10	500	1127	73	1200	8.95539e-244	1.71943e-241	1	1	better
NIAPY	EnhancedFireworksAlgorithm	10	500	1154	46	1200	2.01373e-278	4.95378e-276	1	1	better
NIAPY	MultiStrategyDifferentialEvolution	10	500	1075	125	1200	3.414e-189	5.22342e-187	1	1	better
NIAPY	MutatedParticleSwarmOptimization	10	500	1125	75	1200	2.05178e-241	3.89839e-239	1	1	better
NIAPY	ComprehensiveLearningParticleSwarmOptimizer	10	500	1151	49	1200	2.80013e-274	6.66432e-272	1	1	better
NIAPY	KrillHerd	10	500	277	923	1200	1	1	8.4014e-82	2.22637e-79	worse
NIAPY	FishSchoolSearch	10	500	860	340	1200	1.08345e-52	9.53439e-51	1	1	better
NIAPY	MutatedCenterUnifiedParticleSwarmOptimization	10	500	1157	43	1200	1.18396e-282	3.03093e-280	1	1	better
NIAPY	MutatedCenterParticleSwarmOptimization	10	500	1132	68	1200	8.71728e-250	1.74346e-247	1	1	better
NIAPY	GlowwormSwarmOptimizationV2	10	500	223	977	1200	1	1	3.68081e-113	1.02327e-110	worse
NIAPY	CatSwarmOptimization	10	500	1144	56	1200	6.33725e-265	1.41321e-262	1	1	better
NIAPY	DifferentialEvolution	10	500	1071	129	1200	1.72403e-185	2.58604e-183	1	1	better
NIAPY	FireworksAlgorithm	10	500	1141	59	1200	4.86568e-261	1.05099e-258	1	1	better
NIAPY	MothFlameOptimizer	10	500	213	987	1200	1	1	1.07117e-119	2.98858e-117	worse
NIAPY	DynNpMultiStrategyDifferentialEvolution	10	500	1068	132	1200	9.42885e-183	1.39547e-180	1	1	better
NIAPY	EvolutionStrategyML	10	500	1116	84	1200	4.33323e-231	7.9298e-229	1	1	better
NIAPY	GreyWolfOptimizer	10	500	1147	53	1200	6.98302e-269	1.6061e-266	1	1	better
NIAPY	HarmonySearchV1	10	500	1086	114	1200	1.05932e-199	1.67373e-197	1	1	better
NIAPY	BeesAlgorithm	10	500	1148	52	1200	3.2208e-270	7.47225e-268	1	1	better
NIAPY	GlowwormSwarmOptimizationV1	10	500	224	976	1200	1	1	1.60804e-112	4.45426e-110	worse
NIAPY	GlowwormSwarmOptimizationV3	10	500	238	962	1200	1	1	8.41928e-104	2.27321e-101	worse
NIAPY	LionOptimizationAlgorithm	10	500	1146	54	1200	1.48466e-267	3.37019e-265	1	1	better
NIAPY	ArtificialBeeColonyAlgorithm	10	500	1162	38	1200	6.48141e-290	1.71109e-287	1	1	better
NIAPY	AgingNpDifferentialEvolution	10	500	821	379	1200	2.90182e-38	2.35048e-36	1	1	better
NIAPY	OppositionVelocityClampingParticleSwarmOptimization	10	500	637	563	1200	0.0175227	1	0.98483	1	not shown
NIAPY	CoralReefsOptimization	10	500	205	995	1200	1	1	4.2018e-125	1.1765e-122	worse
NIAPY	BacterialForagingOptimization	10	500	318	882	1200	1	1	5.20166e-62	1.35243e-59	worse
NIAPY	DynamicFireworksAlgorithmGauss	10	500	1157	43	1200	1.18396e-282	3.03093e-280	1	1	better
NIAPY	ClonalSelectionAlgorithm	10	500	104	1096	1200	1	1	1.07796e-209	3.10451e-207	worse
NIAPY	GravitationalSearchAlgorithm	10	500	368	832	1200	1	1	4.53358e-42	1.1606e-39	worse
NIAPY	MonkeyKingEvolutionV1	10	500	1093	107	1200	1.19235e-206	1.95546e-204	1	1	better
NIAPY	EvolutionStrategyMpL	10	500	1135	65	1200	1.79217e-253	3.7098e-251	1	1	better
NIAPY	FireflyAlgorithm	10	500	1065	135	1200	4.7778e-180	6.88003e-178	1	1	better
NIAPY	FlowerPollinationAlgorithm	10	500	1168	32	1200	5.11183e-299	1.38531e-296	1	1	better
OPYTIMIZER	SA	10	500	1017	183	1200	7.92284e-141	9.66586e-139	1	1	better
OPYTIMIZER	GOGHS	10	500	1070	130	1200	1.42202e-184	2.11881e-182	1	1	better
OPYTIMIZER	QSA	10	500	1183	17	1200	0	0	1	1	better
OPYTIMIZER	SGHS	10	500	993	207	1200	9.77535e-124	1.12416e-121	1	1	better
OPYTIMIZER	DE	10	500	1175	25	1200	2.83723e-310	7.97261e-308	1	1	better
OPYTIMIZER	RFO	10	500	1165	35	1200	2.07448e-294	5.5596e-292	1	1	better
OPYTIMIZER	PPA	10	500	931	269	1200	4.72665e-86	4.49031e-84	1	1	better
OPYTIMIZER	EHO	10	500	1133	67	1200	5.22672e-251	1.06625e-248	1	1	better
OPYTIMIZER	AEO	10	500	1184	16	1200	0	0	1	1	better
OPYTIMIZER	ABO	10	500	1176	24	1200	6.02618e-312	1.69938e-309	1	1	better
OPYTIMIZER	GHS	10	500	950	250	1200	1.10605e-96	1.08393e-94	1	1	better
OPYTIMIZER	PVS	10	500	825	375	1200	1.26495e-39	1.04991e-37	1	1	better
OPYTIMIZER	BWO	10	500	1103	97	1200	5.87757e-217	1.02857e-214	1	1	better
OPYTIMIZER	PSO	10	500	1173	27	1200	5.58515e-307	1.54709e-304	1	1	better
OPYTIMIZER	BSO	10	500	1050	150	1200	5.33887e-167	7.15408e-165	1	1	better
OPYTIMIZER	CSA	10	500	769	431	1200	6.00425e-23	4.44315e-21	1	1	better
OPYTIMIZER	SSO	10	500	1021	179	1200	7.91361e-144	9.81287e-142	1	1	better
OPYTIMIZER	WOA	10	500	1141	59	1200	4.86568e-261	1.05099e-258	1	1	better
OPYTIMIZER	BA	10	500	897	303	1200	7.09714e-69	6.45839e-67	1	1	better
OPYTIMIZER	HS	10	500	953	247	1200	1.96848e-98	1.98816e-96	1	1	better
OPYTIMIZER	JS	10	500	999	201	1200	7.23426e-128	8.53642e-126	1	1	better
OPYTIMIZER	SOS	10	500	1195	5	1200	0	0	1	1	better
OPYTIMIZER	GS	10	500	10	1190	1200	1	1	0	0	worse
OPYTIMIZER	EFO	10	500	1099	101	1200	8.86823e-213	1.5076e-210	1	1	better
OPYTIMIZER	GSA	10	500	235	965	1200	1	1	1.24469e-105	3.38556e-103	worse
OPYTIMIZER	ESA	10	500	653	547	1200	0.00121141	0.0738962	0.999001	1	not shown
OPYTIMIZER	BOA	10	500	65	492	557	1	1	1.83443e-82	4.87958e-80	worse
OPYTIMIZER	HC	10	500	144	1056	1200	1	1	3.98984e-172	1.1371e-169	worse
OPYTIMIZER	ABC	10	500	1040	130	1170	4.70049e-177	6.58069e-175	1	1	better
OPYTIMIZER	RRA	10	500	1092	108	1200	1.20805e-205	1.96912e-203	1	1	better
OPYTIMIZER	NDS	10	500	10	1190	1200	1	1	0	0	worse
OPYTIMIZER	NBJS	10	500	984	216	1200	1.03809e-117	1.15227e-115	1	1	better
OPYTIMIZER	SSD	10	500	349	851	1200	1	1	3.95746e-49	1.01707e-46	worse
OPYTIMIZER	CEM	10	500	669	531	1200	3.76496e-05	0.00237192	0.999971	1	better
OPYTIMIZER	AOA	10	500	734	466	1200	4.99197e-15	3.5443e-13	1	1	better
OPYTIMIZER	MRFO	10	500	1170	30	1200	3.70089e-302	1.01404e-299	1	1	better
OPYTIMIZER	ASO	10	500	83	1117	1200	1	1	3.25527e-232	9.44027e-230	worse
OPYTIMIZER	SFO	10	500	690	510	1200	1.12994e-07	7.34459e-06	1	1	better
OPYTIMIZER	IHS	10	500	962	238	1200	8.41928e-104	8.75606e-102	1	1	better
OPYTIMIZER	COA	10	500	1187	13	1200	0	0	1	1	better
OPYTIMIZER	GOA	10	500	1148	52	1200	3.2208e-270	7.47225e-268	1	1	better
OPYTIMIZER	STOA	10	500	137	1063	1200	1	1	2.91281e-178	8.33064e-176	worse
OPYTIMIZER	MVPA	10	500	994	206	1200	2.0326e-124	2.37815e-122	1	1	better
OPYTIMIZER	ES	10	500	1145	55	1200	3.09647e-266	6.93608e-264	1	1	better
OPYTIMIZER	AIWPSO	10	500	1156	44	1200	3.11617e-281	7.85274e-279	1	1	better
OPYTIMIZER	ISA	10	500	230	970	1200	1	1	9.97194e-109	2.74228e-106	worse
OPYTIMIZER	EO	10	500	1192	8	1200	0	0	1	1	better
OPYTIMIZER	AF	10	500	45	991	1036	1	1	2.21491e-233	6.44539e-231	worse
OPYTIMIZER	DOA	10	500	1147	53	1200	6.98302e-269	1.6061e-266	1	1	better
OPYTIMIZER	PIO	10	500	822	378	1200	1.3336e-38	1.09355e-36	1	1	better
OPYTIMIZER	HHO	10	500	1136	64	1200	1.02444e-254	2.14108e-252	1	1	better
OPYTIMIZER	BSA	10	500	1013	187	1200	7.15683e-138	8.65976e-136	1	1	better
OPYTIMIZER	TEO	10	500	786	387	1173	4.15318e-32	3.28101e-30	1	1	better
OPYTIMIZER	FA	10	500	145	1055	1200	1	1	2.90932e-171	8.26247e-169	worse
OPYTIMIZER	WWO	10	500	1185	15	1200	0	0	1	1	better
OPYTIMIZER	IWO	10	500	986	214	1200	4.94816e-119	5.54194e-117	1	1	better
OPYTIMIZER	KH	10	500	1131	69	1200	1.43156e-248	2.8345e-246	1	1	better
OPYTIMIZER	FOA	10	500	1158	42	1200	4.39231e-284	1.12882e-281	1	1	better
OPYTIMIZER	RPSO	10	500	1165	35	1200	2.07448e-294	5.5596e-292	1	1	better
OPYTIMIZER	SCA	10	500	445	755	1200	1	1	1.48348e-19	3.73838e-17	worse
OPYTIMIZER	OSA	10	500	532	668	1200	0.999962	1	4.79037e-05	0.0117843	worse
OPYTIMIZER	WDO	10	500	322	878	1200	1	1	2.99193e-60	7.71918e-58	worse
OPYTIMIZER	LSA	10	500	1188	12	1200	0	0	1	1	better
OPYTIMIZER	VPSO	10	500	1167	33	1200	1.81091e-297	4.88947e-295	1	1	better
OPYTIMIZER	SBO	10	500	1108	92	1200	2.73197e-222	4.80827e-220	1	1	better
OPYTIMIZER	GA	10	500	1195	5	1200	0	0	1	1	better
OPYTIMIZER	MFO	10	500	990	210	1200	1.05013e-121	1.18665e-119	1	1	better
OPYTIMIZER	CS	10	500	1189	11	1200	0	0	1	1	better
OPYTIMIZER	FSO	10	500	688	512	1200	2.09097e-07	1.33822e-05	1	1	better
OPYTIMIZER	NGHS	10	500	951	249	1200	2.90239e-97	2.87337e-95	1	1	better
OPYTIMIZER	GCO	10	500	1111	89	1200	1.50037e-225	2.70067e-223	1	1	better
OPYTIMIZER	TWO	10	500	1161	39	1200	1.9329e-288	5.0642e-286	1	1	better
OPYTIMIZER	WEO	10	500	1128	72	1200	5.78976e-245	1.11742e-242	1	1	better
OPYTIMIZER	GWO	10	500	1121	79	1200	9.10264e-237	1.69309e-234	1	1	better
OPYTIMIZER	SAVPSO	10	500	1184	16	1200	0	0	1	1	better
OPYTIMIZER	FFOA	10	500	281	919	1200	1	1	1.00074e-79	2.64195e-77	worse
OPYTIMIZER	AIG	10	500	1174	26	1200	1.28335e-308	3.59337e-306	1	1	better
OPYTIMIZER	BH	10	500	993	207	1200	9.77535e-124	1.12416e-121	1	1	better
OPYTIMIZER	CI	10	500	489	148	637	8.67647e-44	7.28824e-42	1	1	better
OPYTIMIZER	SSA	10	500	1142	58	1200	2.51136e-262	5.44964e-260	1	1	better
OPYTIMIZER	AO	10	500	699	501	1200	6.01151e-09	4.02771e-07	1	1	better
OPYTIMIZER	MVO	10	500	287	15	302	1.10208e-66	9.80849e-65	1	1	better
mealpy	LevyTWO	10	500	838	362	1200	3.12026e-44	2.65222e-42	1	1	better
mealpy	OriginalTLO	10	500	1146	54	1200	1.48466e-267	3.37019e-265	1	1	better
mealpy	GWO	10	500	1054	146	1200	2.10491e-170	2.86267e-168	1	1	better
mealpy	OriginalBBO	10	500	1110	90	1200	1.85408e-224	3.31881e-222	1	1	better
mealpy	ABFO	10	500	510	675	1185	0.999999	1	9.14469e-07	0.000226788	worse
mealpy	OriginalWHO	10	500	1154	46	1200	2.01373e-278	4.95378e-276	1	1	better
mealpy	OriginalFFA	10	500	543	657	1200	0.999553	1	0.00054883	0.134463	not shown
mealpy	BaseSARO	10	500	1180	20	1200	7.93924e-319	2.26268e-316	1	1	better
mealpy	OriginalSMA	10	500	600	600	1200	0.511514	1	0.511514	1	not shown
mealpy	SingleGA	10	500	1101	99	1200	7.37961e-215	1.27667e-212	1	1	better
mealpy	OriginalSSDO	10	500	611	589	1200	0.272194	1	0.746631	1	not shown
mealpy	OriginalFPA	10	500	1161	39	1200	1.9329e-288	5.0642e-286	1	1	better
mealpy	OriginalSSO	10	500	661	539	1200	0.000236413	0.0146576	0.99981	1	better
mealpy	OriginalMA	10	500	713	487	1200	3.65858e-11	2.561e-09	1	1	better
mealpy	OriginalCEM	10	500	781	419	1200	4.24192e-26	3.22386e-24	1	1	better
mealpy	OCRO	10	500	1099	101	1200	8.86823e-213	1.5076e-210	1	1	better
mealpy	OriginalBA	10	500	28	1172	1200	1	1	2.34187e-305	6.86167e-303	worse
mealpy	OriginalAEO	10	500	1143	57	1200	1.27312e-263	2.8136e-261	1	1	better
mealpy	OriginalBSO	10	500	1150	50	1200	6.45201e-273	1.51622e-270	1	1	better
mealpy	OriginalBFO	10	500	94	1106	1200	1	1	3.8413e-220	1.11014e-217	worse
mealpy	ImprovedSLO	10	500	1041	159	1200	1.56963e-159	2.05622e-157	1	1	better
mealpy	OriginalLCO	10	500	1064	136	1200	3.74597e-179	5.31928e-177	1	1	better
mealpy	OriginalHGS	10	500	1050	150	1200	5.33887e-167	7.15408e-165	1	1	better
mealpy	BaseALO	10	500	1060	140	1200	1.30393e-175	1.81246e-173	1	1	better
mealpy	CPSO	10	500	799	401	1200	2.97706e-31	2.32211e-29	1	1	better
mealpy	OriginalEO	10	500	1149	51	1200	1.45624e-271	3.40761e-269	1	1	better
mealpy	DE	10	500	392	808	1200	1	1	5.02821e-34	1.28219e-31	worse
mealpy	ModifiedBA	10	500	979	221	1200	1.89704e-114	2.08674e-112	1	1	better
mealpy	BaseTLO	10	500	1144	56	1200	6.33725e-265	1.41321e-262	1	1	better
mealpy	OriginalPFA	10	500	412	788	1200	1	1	4.83877e-28	1.22905e-25	worse
mealpy	BaseFOA	10	500	302	898	1200	1	1	2.38936e-69	6.26011e-67	worse
mealpy	OriginalGBO	10	500	1141	59	1200	4.86568e-261	1.05099e-258	1	1	better
mealpy	TVAC	10	500	1169	31	1200	1.39804e-300	3.81666e-298	1	1	better
mealpy	BaseFBIO	10	500	1165	35	1200	2.07448e-294	5.5596e-292	1	1	better
mealpy	ImprovedBSO	10	500	1124	76	1200	3.04026e-240	5.7461e-238	1	1	better
mealpy	OriginalAO	10	500	264	936	1200	1	1	8.9369e-89	2.39509e-86	worse
mealpy	BaseGSKA	10	500	1143	57	1200	1.27312e-263	2.8136e-261	1	1	better
mealpy	BaseLCO	10	500	1085	115	1200	1.00151e-198	1.56235e-196	1	1	better
mealpy	OriginalSSpiderA	10	500	545	655	1200	0.999328	1	0.000820527	0.200208	not shown
mealpy	BaseHS	10	500	1116	84	1200	4.33323e-231	7.9298e-229	1	1	better
mealpy	AdaptiveEO	10	500	1151	49	1200	2.80013e-274	6.66432e-272	1	1	better
mealpy	OriginalWCA	10	500	737	51	788	4.29929e-157	5.54608e-155	1	1	better
mealpy	OriginalMRFO	10	500	1151	49	1200	2.80013e-274	6.66432e-272	1	1	better
mealpy	OriginalEOA	10	500	963	237	1200	2.07722e-104	2.18108e-102	1	1	better
mealpy	OriginalABC	10	500	1114	86	1200	7.3916e-229	1.33788e-226	1	1	better
mealpy	ModifiedAEO	10	500	1117	83	1200	3.25527e-232	5.98969e-230	1	1	better
mealpy	OriginalSFO	10	500	839	361	1200	1.3423e-44	1.15438e-42	1	1	better
mealpy	BaseBBO	10	500	1099	101	1200	8.86823e-213	1.5076e-210	1	1	better
mealpy	OriginalNMRA	10	500	1131	69	1200	1.43156e-248	2.8345e-246	1	1	better
mealpy	OriginalACOR	10	500	1073	127	1200	2.46901e-187	3.7282e-185	1	1	better
mealpy	ImprovedSFO	10	500	933	267	1200	3.90363e-87	3.74748e-85	1	1	better
mealpy	OriginalCRO	10	500	1074	126	1200	2.91616e-188	4.43256e-186	1	1	better
mealpy	LevyJA	10	500	1133	67	1200	5.22672e-251	1.06625e-248	1	1	better
mealpy	OriginalHS	10	500	1132	68	1200	8.71728e-250	1.74346e-247	1	1	better
mealpy	OriginalCSO	10	500	469	731	1200	1	1	1.95265e-14	4.88164e-12	worse
mealpy	OriginalCOA	10	500	1023	177	1200	2.40501e-145	3.00626e-143	1	1	better
mealpy	LevyQSA	10	500	1171	29	1200	9.47285e-304	2.60503e-301	1	1	better
mealpy	OppoQSA	10	500	1157	43	1200	1.18396e-282	3.03093e-280	1	1	better
mealpy	BaseBRO	10	500	704	496	1200	1.04834e-09	7.12868e-08	1	1	better
mealpy	OriginalSLO	10	500	971	229	1200	2.35813e-109	2.54678e-107	1	1	better
mealpy	OriginalMVO	10	500	1138	62	1200	3.18606e-257	6.69072e-255	1	1	better
