lib	alg	dim	budget_factor	wins	losses	pairs	p_better	holm_better	p_worse	holm_worse	verdict
mealpy	BaseSARO	5	5000	1145	55	1200	3.09647e-266	8.2366e-264	1	1	better
mealpy	OriginalSMA	5	5000	946	254	1200	2.21838e-94	2.90608e-92	1	1	better
mealpy	SingleGA	5	5000	401	799	1200	1	1	2.97706e-31	7.5022e-29	worse
mealpy	OriginalSSDO	5	5000	469	731	1200	1	1	1.95265e-14	4.7059e-12	worse
mealpy	OriginalFPA	5	5000	1175	25	1200	2.83723e-310	8.25633e-308	1	1	better
mealpy	OriginalSSO	5	5000	407	793	1200	1	1	1.77526e-29	4.45591e-27	worse
mealpy	OriginalMA	5	5000	660	540	1200	0.000293209	0.0231635	0.999764	1	better
mealpy	OriginalCEM	5	5000	925	275	1200	7.48509e-83	9.50607e-81	1	1	better
mealpy	OCRO	5	5000	1110	90	1200	1.85408e-224	4.17169e-222	1	1	better
mealpy	OriginalBA	5	5000	11	1189	1200	1	1	0	0	worse
mealpy	OriginalAEO	5	5000	1054	146	1200	2.10491e-170	3.62044e-168	1	1	better
mealpy	OriginalBSO	5	5000	1111	89	1200	1.50037e-225	3.40585e-223	1	1	better
mealpy	OriginalBFO	5	5000	77	1123	1200	1	1	4.44251e-239	1.28389e-236	worse
mealpy	ImprovedSLO	5	5000	981	219	1200	9.56321e-116	1.36754e-113	1	1	better
mealpy	OriginalLCO	5	5000	892	308	1200	1.53645e-66	1.76692e-64	1	1	better
mealpy	OriginalHGS	5	5000	905	295	1200	1.03469e-72	1.23128e-70	1	1	better
mealpy	BaseALO	5	5000	906	294	1200	3.36178e-73	4.03413e-71	1	1	better
mealpy	CPSO	5	5000	661	539	1200	0.000236413	0.0189131	0.99981	1	better
mealpy	OriginalEO	5	5000	1121	79	1200	9.10264e-237	2.18463e-234	1	1	better
mealpy	DE	5	5000	290	910	1200	1	1	3.58146e-75	9.24018e-73	worse
mealpy	ModifiedBA	5	5000	894	306	1200	1.81152e-67	2.10136e-65	1	1	better
mealpy	BaseTLO	5	5000	1141	59	1200	4.86568e-261	1.27481e-258	1	1	better
mealpy	OriginalPFA	5	5000	250	950	1200	1	1	1.10605e-96	2.89785e-94	worse
mealpy	BaseFOA	5	5000	213	987	1200	1	1	1.07117e-119	2.86004e-117	worse
mealpy	OriginalGBO	5	5000	1116	84	1200	4.33323e-231	1.01831e-228	1	1	better
mealpy	TVAC	5	5000	1120	80	1200	1.27682e-235	3.05159e-233	1	1	better
mealpy	BaseFBIO	5	5000	1164	36	1200	6.71935e-293	1.91502e-290	1	1	better
mealpy	ImprovedBSO	5	5000	1021	179	1200	7.91361e-144	1.26618e-141	1	1	better
mealpy	OriginalAO	5	5000	220	980	1200	1	1	4.27115e-115	1.13186e-112	worse
mealpy	BaseGSKA	5	5000	1140	60	1200	9.26188e-260	2.41735e-257	1	1	better
mealpy	BaseLCO	5	5000	1004	196	1200	2.21841e-131	3.37198e-129	1	1	better
mealpy	OriginalSSpiderA	5	5000	432	768	1200	1	1	1.07367e-22	2.63048e-20	worse
mealpy	BaseHS	5	5000	924	276	1200	2.51358e-82	3.16711e-80	1	1	better
mealpy	AdaptiveEO	5	5000	1126	74	1200	1.36526e-242	3.39949e-240	1	1	better
mealpy	OriginalWCA	5	5000	656	101	757	9.38219e-101	1.24783e-98	1	1	better
mealpy	OriginalMRFO	5	5000	1074	126	1200	2.91616e-188	5.65734e-186	1	1	better
mealpy	OriginalEOA	5	5000	880	320	1200	3.97863e-61	4.41628e-59	1	1	better
mealpy	OriginalABC	5	5000	1104	96	1200	5.15861e-218	1.14005e-215	1	1	better
mealpy	ModifiedAEO	5	5000	1018	182	1200	1.42224e-141	2.26136e-139	1	1	better
mealpy	OriginalSFO	5	5000	499	701	1200	1	1	3.0196e-09	7.15646e-07	worse
mealpy	BaseBBO	5	5000	879	320	1200	5.83908e-61	6.42299e-59	1	1	better
mealpy	OriginalNMRA	5	5000	1146	54	1200	1.48466e-267	3.9789e-265	1	1	better
mealpy	OriginalACOR	5	5000	1056	144	1200	3.98984e-172	7.18171e-170	1	1	better
mealpy	ImprovedSFO	5	5000	639	561	1200	0.0130942	0.995156	0.988732	1	not shown
mealpy	OriginalCRO	5	5000	946	254	1200	2.21838e-94	2.90608e-92	1	1	better
mealpy	LevyJA	5	5000	1098	102	1200	9.56554e-212	2.00876e-209	1	1	better
mealpy	OriginalHS	5	5000	1069	131	1200	1.16288e-183	2.20948e-181	1	1	better
mealpy	OriginalCSO	5	5000	539	661	1200	0.99981	1	0.000236413	0.0546115	not shown
mealpy	OriginalCOA	5	5000	1104	96	1200	5.15861e-218	1.14005e-215	1	1	better
mealpy	LevyQSA	5	5000	1162	38	1200	6.48141e-290	1.82776e-287	1	1	better
mealpy	OppoQSA	5	5000	1153	47	1200	4.94899e-277	1.37087e-274	1	1	better
mealpy	BaseBRO	5	5000	608	592	1200	0.332512	1	0.688188	1	not shown
mealpy	OriginalSLO	5	5000	799	401	1200	2.97706e-31	2.7389e-29	1	1	better
mealpy	OriginalMVO	5	5000	1060	140	1200	1.30393e-175	2.37315e-173	1	1	better
mealpy	CLPSO	5	5000	1124	76	1200	3.04026e-240	7.50945e-238	1	1	better
mealpy	OriginalNRO	5	5000	1164	36	1200	6.71935e-293	1.91502e-290	1	1	better
mealpy	BaseSCA	5	5000	1031	169	1200	1.57118e-151	2.59245e-149	1	1	better
mealpy	BaseGCO	5	5000	1014	186	1200	1.31797e-138	2.06921e-136	1	1	better
mealpy	OriginalArchOA	5	5000	1028	172	1200	3.44768e-149	5.65419e-147	1	1	better
mealpy	SwarmHC	5	5000	1100	100	1200	8.13378e-214	1.74876e-211	1	1	better
mealpy	ImprovedTLO	5	5000	987	213	1200	1.07117e-119	1.56391e-117	1	1	better
mealpy	OriginalMSA	5	5000	1100	100	1200	8.13378e-214	1.74876e-211	1	1	better
mealpy	WOA	5	5000	997	203	1200	1.76421e-126	2.64631e-124	1	1	better
mealpy	OriginalIWO	5	5000	1075	125	1200	3.414e-189	6.6573e-187	1	1	better
mealpy	BaseGA	5	5000	957	242	1200	3.445e-101	4.6163e-99	1	1	better
mealpy	ModifiedEO	5	5000	1122	78	1200	6.40261e-238	1.56864e-235	1	1	better
mealpy	ImprovedNMRA	5	5000	859	341	1200	2.73975e-52	2.82194e-50	1	1	better
mealpy	BaseCHIO	5	5000	297	903	1200	1	1	9.67079e-72	2.48539e-69	worse
mealpy	OriginalHHO	5	5000	916	284	1200	3.43685e-78	4.22733e-76	1	1	better
mealpy	OriginalGWO	5	5000	1007	193	1200	1.60853e-133	2.46106e-131	1	1	better
mealpy	ImprovedQSA	5	5000	1161	39	1200	1.9329e-288	5.43145e-286	1	1	better
mealpy	OriginalFBIO	5	5000	1163	37	1200	2.1158e-291	5.98772e-289	1	1	better
mealpy	OriginalBeesA	5	5000	1146	54	1200	1.48466e-267	3.9789e-265	1	1	better
mealpy	BaseEFO	5	5000	1102	98	1200	6.62242e-216	1.44369e-213	1	1	better
mealpy	OriginalSA	5	5000	1094	106	1200	1.1649e-207	2.41135e-205	1	1	better
mealpy	OriginalHC	5	5000	152	1048	1200	1	1	2.5686e-165	7.1407e-163	worse
mealpy	OriginalSHO	5	5000	764	436	1200	1.05919e-21	9.5327e-20	1	1	better
mealpy	JADE	5	5000	1152	48	1200	1.18991e-275	3.27224e-273	1	1	better
mealpy	OriginalCA	5	5000	607	593	1200	0.353735	1	0.667488	1	not shown
mealpy	EnhancedTWO	5	5000	1122	78	1200	6.40261e-238	1.56864e-235	1	1	better
mealpy	BaseSSA	5	5000	865	335	1200	9.85426e-55	1.0347e-52	1	1	better
mealpy	OriginalAOA	5	5000	102	1098	1200	1	1	9.56554e-212	2.72618e-209	worse
mealpy	OriginalQSA	5	5000	1140	60	1200	9.26188e-260	2.41735e-257	1	1	better
mealpy	OriginalGOA	5	5000	1092	108	1200	1.20805e-205	2.4765e-203	1	1	better
mealpy	EnhancedAEO	5	5000	1008	192	1200	3.07535e-134	4.7668e-132	1	1	better
mealpy	OriginalGSKA	5	5000	1115	85	1200	5.6952e-230	1.33268e-227	1	1	better
mealpy	PPSO	5	5000	916	284	1200	3.43685e-78	4.22733e-76	1	1	better
mealpy	OriginalCGO	5	5000	1056	144	1200	3.98984e-172	7.18171e-170	1	1	better
mealpy	OriginalHGSO	5	5000	695	505	1200	2.28912e-08	1.94575e-06	1	1	better
mealpy	OriginalSBO	5	5000	963	237	1200	2.07722e-104	2.86657e-102	1	1	better
mealpy	OppoTWO	5	5000	1046	154	1200	1.19923e-163	2.03869e-161	1	1	better
mealpy	OriginalASO	5	5000	95	1105	1200	1	1	4.47688e-219	1.28486e-216	worse
mealpy	ModifiedSLO	5	5000	895	305	1200	6.1796e-68	7.23013e-66	1	1	better
mealpy	BaseVCS	5	5000	1127	73	1200	8.95539e-244	2.2478e-241	1	1	better
mealpy	LSHADE	5	5000	1171	29	1200	9.47285e-304	2.72818e-301	1	1	better
mealpy	OriginalEFO	5	5000	489	711	1200	1	1	7.89561e-11	1.88705e-08	worse
mealpy	OriginalJA	5	5000	414	786	1200	1	1	1.76914e-27	4.38747e-25	worse
mealpy	OriginalGCO	5	5000	1102	98	1200	6.62242e-216	1.44369e-213	1	1	better
mealpy	OriginalPSS	5	5000	1115	85	1200	5.6952e-230	1.33268e-227	1	1	better
mealpy	OriginalEHO	5	5000	855	345	1200	1.07556e-50	1.08631e-48	1	1	better
mealpy	OriginalSSA	5	5000	809	391	1200	2.42789e-34	2.28221e-32	1	1	better
mealpy	OriginalSCA	5	5000	1008	192	1200	3.07535e-134	4.7668e-132	1	1	better
mealpy	OriginalBES	5	5000	967	233	1200	7.30255e-107	1.01505e-104	1	1	better
mealpy	BaseSBO	5	5000	986	214	1200	4.94816e-119	7.17484e-117	1	1	better
mealpy	BaseJA	5	5000	1063	137	1200	2.91281e-178	5.41783e-176	1	1	better
mealpy	OriginalSARO	5	5000	1148	52	1200	3.2208e-270	8.66395e-268	1	1	better
mealpy	OriginalSRSR	5	5000	1104	96	1200	5.15861e-218	1.14005e-215	1	1	better
mealpy	OriginalTWO	5	5000	1153	47	1200	4.94899e-277	1.37087e-274	1	1	better
mealpy	OriginalWDO	5	5000	253	947	1200	1	1	5.93923e-95	1.55014e-92	worse
mealpy	AugmentedAEO	5	5000	961	239	1200	3.39467e-103	4.58281e-101	1	1	better
mealpy	OriginalWOA	5	5000	963	237	1200	2.07722e-104	2.86657e-102	1	1	better
mealpy	SADE	5	5000	1155	45	1200	8.01255e-280	2.2355e-277	1	1	better
mealpy	OriginalBRO	5	5000	288	912	1200	1	1	3.59763e-76	9.31786e-74	worse
mealpy	OriginalSSpiderO	5	5000	459	741	1200	1	1	1.83448e-16	4.43945e-14	worse
mealpy	ProbBeesA	5	5000	666	534	1200	7.68072e-05	0.00622139	0.999939	1	better
mealpy	OriginalFA	5	5000	1056	144	1200	3.98984e-172	7.18171e-170	1	1	better
mealpy	OriginalCSA	5	5000	331	869	1200	1	1	2.13039e-56	5.45381e-54	worse
mealpy	OriginalALO	5	5000	920	280	1200	3.05041e-80	3.81302e-78	1	1	better
mealpy	OriginalDO	5	5000	709	491	1200	1.68109e-10	1.44573e-08	1	1	better
mealpy	OriginalCHIO	5	5000	577	623	1200	0.912586	1	0.0969548	1	not shown
mealpy	OriginalBSA	5	5000	1066	134	1200	6.04339e-181	1.13616e-178	1	1	better
mealpy	LevyEP	5	5000	1105	95	1200	4.47688e-219	9.98344e-217	1	1	better
mealpy	OriginalICA	5	5000	610	77	687	4.09314e-104	5.56667e-102	1	1	better
mealpy	ImprovedLCO	5	5000	886	314	1200	8.44732e-64	9.54547e-62	1	1	better
mealpy	OriginalMFO	5	5000	200	1000	1200	1	1	1.45191e-128	3.89112e-126	worse
mealpy	ImprovedAEO	5	5000	1055	145	1200	2.90932e-171	5.06222e-169	1	1	better
mealpy	OriginalVCS	5	5000	841	359	1200	2.45487e-45	2.38122e-43	1	1	better
mealpy	AdaptiveBA	5	5000	69	1131	1200	1	1	1.43156e-248	4.15153e-246	worse
mealpy	MultiGA	5	5000	485	715	1200	1	1	1.67247e-11	4.01392e-09	worse
mealpy	OriginalES	5	5000	1113	87	1200	9.47456e-228	2.17915e-225	1	1	better
mealpy	LevyES	5	5000	1136	64	1200	1.02444e-254	2.63282e-252	1	1	better
mealpy	OriginalEP	5	5000	527	673	1200	0.999989	1	1.39098e-05	0.00324099	worse
mealpy	BaseSMA	5	5000	1120	80	1200	1.27682e-235	3.05159e-233	1	1	better
mealpy	OriginalPSO	5	5000	104	1096	1200	1	1	1.07796e-209	3.0614e-207	worse
mealpy	FBUDGETSHADE	5	5000	1174	26	1200	1.28335e-308	3.72171e-306	1	1	better
mealpy	OriginalFOA	5	5000	222	978	1200	1	1	8.37928e-114	2.21213e-111	worse
mealpy	BaseQSA	5	5000	1154	46	1200	2.01373e-278	5.59817e-276	1	1	better
mealpy	BaseMFO	5	5000	1098	102	1200	9.56554e-212	2.00876e-209	1	1	better
mealpy	BaseDE	5	5000	1127	73	1200	8.95539e-244	2.2478e-241	1	1	better
mealpy	WhaleFOA	5	5000	182	1018	1200	1	1	1.42224e-141	3.82583e-139	worse
Baselines	DE	5	5000	1123	77	1200	4.44251e-239	3.55401e-238	1	1	better
Baselines	RCobyla	5	5000	943	257	1200	1.12204e-92	4.48815e-92	1	1	better
Baselines	PSO	5	5000	128	1067	1200	1	1	3.77124e-185	4.14836e-184	worse
Baselines	DiagonalCMA	5	5000	1092	108	1200	1.20805e-205	7.24829e-205	1	1	better
Baselines	modcma	5	5000	1095	105	1200	1.12642e-208	7.88495e-208	1	1	better
Baselines	modde	5	5000	1139	61	1200	1.7326e-258	1.55934e-257	1	1	better
Baselines	OnePlusOne	5	5000	739	461	1200	4.7971e-16	9.59421e-16	1	1	better
Baselines	Powell	5	5000	814	386	1200	6.02148e-36	1.80645e-35	1	1	better
Baselines	MultiBFGS	5	5000	965	235	1200	1.24469e-105	6.22345e-105	1	1	better
Baselines	lshade	5	5000	1165	35	1200	2.07448e-294	2.07448e-293	1	1	better
Baselines	bipop	5	5000	1169	31	1200	1.39804e-300	1.53785e-299	1	1	better
EVOLOPY	DE	5	10000	1114	86	1200	7.3916e-229	1.72224e-226	1	1	better
EVOLOPY	JAYA	5	10000	934	266	1200	1.11378e-87	1.45906e-85	1	1	better
EVOLOPY	PSO	5	10000	1004	196	1200	2.21841e-131	3.54945e-129	1	1	better
EVOLOPY	WOA	5	10000	873	326	1200	2.34442e-58	2.67264e-56	1	1	better
EVOLOPY	FFA	5	10000	1105	95	1200	4.47688e-219	9.93867e-217	1	1	better
EVOLOPY	BAT	5	10000	520	680	1200	0.999998	1	2.14955e-06	0.000498697	worse
EVOLOPY	MVO	5	10000	1111	89	1200	1.50037e-225	3.45086e-223	1	1	better
EVOLOPY	HHO	5	10000	849	351	1200	2.34324e-48	2.4604e-46	1	1	better
EVOLOPY	SCA	5	10000	972	228	1200	5.54649e-110	8.0424e-108	1	1	better
EVOLOPY	GA	5	10000	819	110	929	5.84407e-135	9.46651e-133	1	1	better
EVOLOPY	MFO	5	10000	946	254	1200	2.21838e-94	3.08355e-92	1	1	better
EVOLOPY	CS	5	10000	1184	16	1200	0	0	1	1	better
EVOLOPY	GWO	5	10000	1030	170	1200	9.54162e-151	1.62208e-148	1	1	better
EVOLOPY	SSA	5	10000	1136	64	1200	1.02444e-254	2.63282e-252	1	1	better
NIAPY	DynamicFireworksAlgorithm	5	10000	1115	85	1200	5.6952e-230	1.33837e-227	1	1	better
NIAPY	HarmonySearch	5	10000	1089	111	1200	1.1827e-202	2.43636e-200	1	1	better
NIAPY	EvolutionStrategyMp1	5	10000	1059	141	1200	9.81465e-175	1.83534e-172	1	1	better
NIAPY	MonarchButterflyOptimization	5	10000	268	932	1200	1	1	1.3616e-86	3.52655e-84	worse
NIAPY	CenterParticleSwarmOptimization	5	10000	1046	154	1200	1.19923e-163	2.14662e-161	1	1	better
NIAPY	DynNpDifferentialEvolution	5	10000	638	562	1200	0.0151702	1	0.986906	1	not shown
NIAPY	CamelAlgorithm	5	10000	1011	189	1200	2.07079e-136	3.39609e-134	1	1	better
NIAPY	BatAlgorithm	5	10000	698	502	1200	8.43967e-09	7.17372e-07	1	1	better
NIAPY	GlowwormSwarmOptimization	5	10000	131	1069	1200	1	1	1.16288e-183	3.24444e-181	worse
NIAPY	BareBonesFireworksAlgorithm	5	10000	767	433	1200	1.91304e-22	1.76e-20	1	1	better
NIAPY	CuckooSearch	5	10000	1193	7	1200	0	0	1	1	better
NIAPY	GeneticAlgorithm	5	10000	616	583	1200	0.177708	1	0.836926	1	not shown
NIAPY	ParticleSwarmAlgorithm	5	10000	1138	62	1200	3.18606e-257	8.31561e-255	1	1	better
NIAPY	MonkeyKingEvolutionV3	5	10000	337	863	1200	1	1	6.53804e-54	1.64105e-51	worse
NIAPY	MonkeyKingEvolutionV2	5	10000	1149	51	1200	1.45624e-271	3.93186e-269	1	1	better
NIAPY	SineCosineAlgorithm	5	10000	2	1198	1200	1	1	0	0	worse
NIAPY	EvolutionStrategy1p1	5	10000	871	329	1200	3.05539e-57	3.45259e-55	1	1	better
NIAPY	HarrisHawksOptimization	5	10000	1113	87	1200	9.47456e-228	2.18862e-225	1	1	better
NIAPY	ParticleSwarmOptimization	5	10000	559	641	1200	0.99173	1	0.00966784	1	not shown
NIAPY	ForestOptimizationAlgorithm	5	10000	1101	99	1200	7.37961e-215	1.594e-212	1	1	better
NIAPY	EnhancedFireworksAlgorithm	5	10000	1121	79	1200	9.10264e-237	2.23015e-234	1	1	better
NIAPY	MultiStrategyDifferentialEvolution	5	10000	1049	151	1200	3.71717e-166	6.72807e-164	1	1	better
NIAPY	MutatedParticleSwarmOptimization	5	10000	1080	119	1200	1.31101e-194	2.62203e-192	1	1	better
NIAPY	ComprehensiveLearningParticleSwarmOptimizer	5	10000	1167	32	1200	9.95127e-299	2.82616e-296	1	1	better
NIAPY	KrillHerd	5	10000	60	1140	1200	1	1	9.26188e-260	2.67668e-257	worse
NIAPY	FishSchoolSearch	5	10000	997	203	1200	1.76421e-126	2.75216e-124	1	1	better
NIAPY	MutatedCenterUnifiedParticleSwarmOptimization	5	10000	1114	86	1200	7.3916e-229	1.72224e-226	1	1	better
NIAPY	MutatedCenterParticleSwarmOptimization	5	10000	1109	91	1200	2.26397e-223	5.18449e-221	1	1	better
NIAPY	GlowwormSwarmOptimizationV2	5	10000	143	1057	1200	1	1	5.42881e-173	1.49292e-170	worse
NIAPY	CatSwarmOptimization	5	10000	1088	112	1200	1.15126e-201	2.34856e-199	1	1	better
NIAPY	DifferentialEvolution	5	10000	1093	107	1200	1.19235e-206	2.48009e-204	1	1	better
NIAPY	FireworksAlgorithm	5	10000	1117	83	1200	3.25527e-232	7.81264e-230	1	1	better
NIAPY	MothFlameOptimizer	5	10000	157	1043	1200	1	1	3.61887e-161	9.84332e-159	worse
NIAPY	DynNpMultiStrategyDifferentialEvolution	5	10000	1009	191	1200	5.84353e-135	9.46651e-133	1	1	better
NIAPY	EvolutionStrategyML	5	10000	1067	133	1200	7.58052e-182	1.44788e-179	1	1	better
NIAPY	GreyWolfOptimizer	5	10000	1069	131	1200	1.16288e-183	2.26762e-181	1	1	better
NIAPY	HarmonySearchV1	5	10000	1050	150	1200	5.33887e-167	9.77012e-165	1	1	better
NIAPY	BeesAlgorithm	5	10000	1093	106	1200	2.12421e-207	4.43961e-205	1	1	better
NIAPY	GlowwormSwarmOptimizationV1	5	10000	144	1055	1200	1	1	7.02316e-172	1.91732e-169	worse
NIAPY	GlowwormSwarmOptimizationV3	5	10000	135	1064	1200	1	1	8.48175e-180	2.34944e-177	worse
NIAPY	LionOptimizationAlgorithm	5	10000	1068	132	1200	9.42885e-183	1.81977e-180	1	1	better
NIAPY	ArtificialBeeColonyAlgorithm	5	10000	1152	48	1200	1.18991e-275	3.24845e-273	1	1	better
NIAPY	AgingNpDifferentialEvolution	5	10000	890	310	1200	1.28067e-65	1.56241e-63	1	1	better
NIAPY	OppositionVelocityClampingParticleSwarmOptimization	5	10000	465	735	1200	1	1	3.14645e-15	7.42562e-13	worse
NIAPY	CoralReefsOptimization	5	10000	293	907	1200	1	1	1.08737e-73	2.78367e-71	worse
NIAPY	BacterialForagingOptimization	5	10000	1109	91	1200	2.26397e-223	5.18449e-221	1	1	better
NIAPY	DynamicFireworksAlgorithmGauss	5	10000	1104	96	1200	5.15861e-218	1.13489e-215	1	1	better
NIAPY	ClonalSelectionAlgorithm	5	10000	107	1093	1200	1	1	1.19235e-206	3.35051e-204	worse
NIAPY	GravitationalSearchAlgorithm	5	10000	102	1098	1200	1	1	9.56554e-212	2.69748e-209	worse
NIAPY	MonkeyKingEvolutionV1	5	10000	1089	110	1200	2.18576e-203	4.52452e-201	1	1	better
NIAPY	EvolutionStrategyMpL	5	10000	1119	81	1200	1.76729e-234	4.27685e-232	1	1	better
NIAPY	FireflyAlgorithm	5	10000	1101	99	1200	7.37961e-215	1.594e-212	1	1	better
NIAPY	FlowerPollinationAlgorithm	5	10000	1181	19	1200	1.34336e-320	3.92262e-318	1	1	better
OPYTIMIZER	SA	5	10000	989	211	1200	4.93479e-121	7.64893e-119	1	1	better
OPYTIMIZER	GOGHS	5	10000	838	362	1200	3.12026e-44	3.15146e-42	1	1	better
OPYTIMIZER	QSA	5	10000	1141	59	1200	4.86568e-261	1.28454e-258	1	1	better
OPYTIMIZER	SGHS	5	10000	861	339	1200	4.26712e-53	4.60849e-51	1	1	better
OPYTIMIZER	DE	5	10000	1064	136	1200	3.74597e-179	7.11734e-177	1	1	better
OPYTIMIZER	RFO	5	10000	1094	106	1200	1.1649e-207	2.4463e-205	1	1	better
OPYTIMIZER	PPA	5	10000	942	258	1200	4.10868e-92	5.50563e-90	1	1	better
OPYTIMIZER	EHO	5	10000	1050	150	1200	5.33887e-167	9.77012e-165	1	1	better
OPYTIMIZER	AEO	5	10000	1107	93	1200	3.25833e-221	7.33124e-219	1	1	better
OPYTIMIZER	ABO	5	10000	1157	43	1200	1.18396e-282	3.2914e-280	1	1	better
OPYTIMIZER	GHS	5	10000	864	336	1200	2.54349e-54	2.79784e-52	1	1	better
OPYTIMIZER	PVS	5	10000	772	428	1200	1.02773e-23	9.55787e-22	1	1	better
OPYTIMIZER	BWO	5	10000	496	703	1200	1	1	1.23399e-09	2.88754e-07	worse
OPYTIMIZER	PSO	5	10000	1053	147	1200	1.51112e-169	2.78047e-167	1	1	better
OPYTIMIZER	BSO	5	10000	828	372	1200	1.1589e-40	1.14731e-38	1	1	better
OPYTIMIZER	CSA	5	10000	702	498	1200	2.12939e-09	1.83127e-07	1	1	better
OPYTIMIZER	SSO	5	10000	371	829	1200	1	1	5.18412e-41	1.27529e-38	worse
OPYTIMIZER	WOA	5	10000	1024	176	1200	4.15137e-146	6.93279e-144	1	1	better
OPYTIMIZER	BA	5	10000	660	539	1200	0.000261971	0.0209577	0.999789	1	better
OPYTIMIZER	HS	5	10000	911	288	1200	5.47114e-76	6.83893e-74	1	1	better
OPYTIMIZER	JS	5	10000	673	527	1200	1.39098e-05	0.0011267	0.999989	1	better
OPYTIMIZER	SOS	5	10000	1137	63	1200	5.76077e-256	1.4978e-253	1	1	better
OPYTIMIZER	GS	5	10000	0	1200	1200	1	1	0	0	worse
OPYTIMIZER	EFO	5	10000	980	219	1200	1.56404e-115	2.37734e-113	1	1	better
OPYTIMIZER	GSA	5	10000	91	1109	1200	1	1	2.26397e-223	6.42968e-221	worse
OPYTIMIZER	ESA	5	10000	344	855	1200	1	1	6.17246e-51	1.54312e-48	worse
OPYTIMIZER	BOA	5	10000	20	513	533	1	1	3.62989e-125	9.69182e-123	worse
OPYTIMIZER	HC	5	10000	262	938	1200	1	1	7.03337e-90	1.82868e-87	worse
OPYTIMIZER	ABC	5	10000	1052	114	1166	5.83448e-191	1.14939e-188	1	1	better
OPYTIMIZER	RRA	5	10000	951	247	1200	4.96864e-98	7.05547e-96	1	1	better
OPYTIMIZER	NDS	5	10000	0	1200	1200	1	1	0	0	worse
OPYTIMIZER	NBJS	5	10000	679	521	1200	2.83429e-06	0.000235246	0.999998	1	better
OPYTIMIZER	SSD	5	10000	143	1057	1200	1	1	5.42881e-173	1.49292e-170	worse
OPYTIMIZER	CEM	5	10000	363	836	1200	1	1	1.00876e-43	2.49164e-41	worse
OPYTIMIZER	AOA	5	10000	505	695	1200	1	1	2.28912e-08	5.33364e-06	worse
OPYTIMIZER	MRFO	5	10000	1157	43	1200	1.18396e-282	3.2914e-280	1	1	better
OPYTIMIZER	ASO	5	10000	51	1149	1200	1	1	1.45624e-271	4.22311e-269	worse
OPYTIMIZER	SFO	5	10000	309	891	1200	1	1	4.4455e-66	1.12916e-63	worse
OPYTIMIZER	IHS	5	10000	851	349	1200	3.95746e-49	4.1949e-47	1	1	better
OPYTIMIZER	COA	5	10000	1167	33	1200	1.81091e-297	5.12489e-295	1	1	better
OPYTIMIZER	GOA	5	10000	1049	151	1200	3.71717e-166	6.72807e-164	1	1	better
OPYTIMIZER	STOA	5	10000	221	979	1200	1	1	1.89704e-114	4.97025e-112	worse
OPYTIMIZER	MVPA	5	10000	783	417	1200	1.20335e-26	1.14319e-24	1	1	better
OPYTIMIZER	ES	5	10000	989	211	1200	4.93479e-121	7.64893e-119	1	1	better
OPYTIMIZER	AIWPSO	5	10000	946	254	1200	2.21838e-94	3.08355e-92	1	1	better
OPYTIMIZER	ISA	5	10000	141	1059	1200	1	1	9.81465e-175	2.70884e-172	worse
OPYTIMIZER	EO	5	10000	1126	74	1200	1.36526e-242	3.44045e-240	1	1	better
OPYTIMIZER	AF	5	10000	11	1034	1045	1	1	1.0339e-289	3.01899e-287	worse
OPYTIMIZER	DOA	5	10000	1147	53	1200	6.98302e-269	1.87145e-266	1	1	better
OPYTIMIZER	PIO	5	10000	571	629	1200	0.955754	1	0.0499186	1	not shown
OPYTIMIZER	HHO	5	10000	1062	138	1200	2.24644e-177	4.24578e-175	1	1	better
OPYTIMIZER	BSA	5	10000	1037	163	1200	2.70847e-156	4.73982e-154	1	1	better
OPYTIMIZER	TEO	5	10000	445	732	1177	1	1	2.69861e-17	6.3957e-15	worse
OPYTIMIZER	FA	5	10000	86	1114	1200	1	1	7.3916e-229	2.10661e-226	worse
OPYTIMIZER	WWO	5	10000	1109	91	1200	2.26397e-223	5.18449e-221	1	1	better
OPYTIMIZER	IWO	5	10000	986	214	1200	4.94816e-119	7.57069e-117	1	1	better
OPYTIMIZER	KH	5	10000	1031	169	1200	1.57118e-151	2.70244e-149	1	1	better
OPYTIMIZER	FOA	5	10000	1020	180	1200	4.49503e-143	7.4168e-141	1	1	better
OPYTIMIZER	RPSO	5	10000	1126	74	1200	1.36526e-242	3.44045e-240	1	1	better
OPYTIMIZER	SCA	5	10000	425	775	1200	1	1	1.70308e-24	4.08738e-22	worse
OPYTIMIZER	OSA	5	10000	320	880	1200	1	1	3.97863e-61	1.00659e-58	worse
OPYTIMIZER	WDO	5	10000	131	1069	1200	1	1	1.16288e-183	3.24444e-181	worse
OPYTIMIZER	LSA	5	10000	1122	78	1200	6.40261e-238	1.58785e-235	1	1	better
OPYTIMIZER	VPSO	5	10000	1089	111	1200	1.1827e-202	2.43636e-200	1	1	better
OPYTIMIZER	SBO	5	10000	925	275	1200	7.48509e-83	9.73062e-81	1	1	better
OPYTIMIZER	GA	5	10000	1104	96	1200	5.15861e-218	1.13489e-215	1	1	better
OPYTIMIZER	MFO	5	10000	816	383	1200	8.53414e-37	8.27812e-35	1	1	better
OPYTIMIZER	CS	5	10000	1192	8	1200	0	0	1	1	better
OPYTIMIZER	FSO	5	10000	566	634	1200	0.976829	1	0.0265263	1	not shown
